model,src_lang,tgt_lang,direction,n,accuracy_at_1,recall_at_5,recall_at_10,mrr,mean_gold_cosine,std_gold_cosine,mean_random_cosine,std_random_cosine,cosine_gap,sensitivity_midpoint,specificity_midpoint,balanced_accuracy_midpoint,model_baseline,n_baseline,accuracy_at_1_baseline,recall_at_5_baseline,recall_at_10_baseline,mrr_baseline,mean_gold_cosine_baseline,std_gold_cosine_baseline,mean_random_cosine_baseline,std_random_cosine_baseline,cosine_gap_baseline,sensitivity_midpoint_baseline,specificity_midpoint_baseline,balanced_accuracy_midpoint_baseline,delta_accuracy_at_1,delta_recall_at_5,delta_recall_at_10,delta_mrr,delta_mean_gold_cosine,delta_mean_random_cosine,delta_cosine_gap,delta_sensitivity_midpoint,delta_specificity_midpoint,delta_balanced_accuracy_midpoint
all_462_best_model,doi,asm,doi->asm,1503,0.7631403858948769,0.8769128409846972,0.9108449767132402,0.8150852374309671,0.7861736416816711,0.11300256848335266,0.351957231760025,0.15188072621822357,0.4342164099216461,0.9494344644045243,0.9181636726546906,0.9337990685296074,labse_baseline,1503,0.7338656021290751,0.8629407850964738,0.8895542248835662,0.7945487884471081,0.5947585105895996,0.17456892132759094,0.19825054705142975,0.1281864196062088,0.39650796353816986,0.8569527611443779,0.9181636726546906,0.8875582168995342,0.029274783765801726,0.013972055888223478,0.021290751829673993,0.02053644898385898,0.19141513109207153,0.15370668470859528,0.03770844638347626,0.09248170326014638,0.0,0.04624085163007319
all_462_best_model,doi,ben,doi->ben,1503,0.7837658017298735,0.906187624750499,0.9334664005322688,0.841722222508326,0.7956025004386902,0.11071125417947769,0.35349759459495544,0.15015558898448944,0.44210490584373474,0.9600798403193613,0.9234863606121091,0.9417831004657352,labse_baseline,1503,0.7850964737192282,0.8962075848303394,0.9221556886227545,0.8363011352323875,0.5975862145423889,0.18246422708034515,0.22154609858989716,0.13319629430770874,0.37604011595249176,0.8403193612774451,0.9075182967398536,0.8739188290086494,-0.0013306719893546592,0.009980039920159611,0.01131071190951427,0.005421087275938485,0.19801628589630127,0.1319514960050583,0.06606478989124298,0.11976047904191622,0.015968063872255467,0.06786427145708585
all_462_best_model,doi,brx,doi->brx,1503,0.3100465735196274,0.4644045242847638,0.5302727877578177,0.39072760867270034,0.6667569279670715,0.1337546557188034,0.3277878165245056,0.16701149940490723,0.3389691114425659,0.8875582168995343,0.8409846972721224,0.8642714570858283,labse_baseline,1503,0.21889554224883567,0.334664005322688,0.3992015968063872,0.2816479005062066,0.32677939534187317,0.1805734932422638,0.11284047365188599,0.11090890318155289,0.21393892168998718,0.677977378576181,0.852960745176314,0.7654690618762475,0.09115103127079172,0.12974051896207583,0.1310711909514305,0.10907970816649376,0.33997753262519836,0.21494734287261963,0.12503018975257874,0.20958083832335328,-0.0119760479041916,0.09880239520958078
all_462_best_model,doi,guj,doi->guj,1503,0.8043912175648703,0.9028609447771124,0.9301397205588823,0.850145313119479,0.8020890355110168,0.11237215995788574,0.3554301857948303,0.15164506435394287,0.4466588497161865,0.9454424484364604,0.9248170326014638,0.935129740518962,labse_baseline,1503,0.7924151696606786,0.8982035928143712,0.9181636726546906,0.840191763638829,0.5938915014266968,0.18464717268943787,0.22305206954479218,0.13055579364299774,0.3708394318819046,0.8330006653359947,0.916833000665336,0.8749168330006654,0.011976047904191711,0.004657351962741196,0.011976047904191711,0.009953549480650081,0.20819753408432007,0.13237811625003815,0.07581941783428192,0.11244178310046571,0.007984031936127733,0.060212907518296666
all_462_best_model,doi,hin,doi->hin,1503,0.8183632734530938,0.9261477045908184,0.9454424484364604,0.8654580766232458,0.8114579916000366,0.11065182834863663,0.3558632731437683,0.15072210133075714,0.4555947184562683,0.9647371922821024,0.9341317365269461,0.9494344644045243,labse_baseline,1503,0.801729873586161,0.9048569527611444,0.9354624085163007,0.8483035325230487,0.6022065281867981,0.18753144145011902,0.2282627522945404,0.13146565854549408,0.3739437758922577,0.83166999334664,0.9155023286759814,0.8735861610113107,0.016633399866932796,0.021290751829673993,0.009980039920159722,0.017154544100197122,0.20925146341323853,0.1276005208492279,0.08165094256401062,0.13306719893546237,0.018629407850964785,0.07584830339321358
all_462_best_model,doi,kan,doi->kan,1503,0.6966067864271457,0.8310046573519627,0.872255489021956,0.7581366342318472,0.7715116739273071,0.1220787763595581,0.35257333517074585,0.154118150472641,0.4189383387565613,0.93812375249501,0.9121756487025948,0.9251497005988024,labse_baseline,1503,0.6852960745176314,0.8276779773785762,0.872255489021956,0.7517180784271325,0.5851699709892273,0.18160484731197357,0.21213436126708984,0.13103769719600677,0.37303560972213745,0.8283433133732535,0.9055222887558216,0.8669328010645376,0.01131071190951427,0.003326679973386537,0.0,0.006418555804714732,0.18634170293807983,0.140438973903656,0.04590272903442383,0.1097804391217565,0.006653359946773185,0.05821689953426479
all_462_best_model,doi,kas,doi->kas,1503,0.44377910844976715,0.6014637391882901,0.667332002661344,0.5204300340379866,0.7044281959533691,0.13192348182201385,0.33940741419792175,0.16689284145832062,0.3650207817554474,0.9075182967398536,0.8536260811709914,0.8805721889554226,labse_baseline,1503,0.39454424484364603,0.5402528276779773,0.6094477711244178,0.4668537171896336,0.43851158022880554,0.19335681200027466,0.13577404618263245,0.12414655089378357,0.3027375340461731,0.7664670658682635,0.8775781769793746,0.8220226214238191,0.049234863606121115,0.06121091151031277,0.05788423153692612,0.05357631684835301,0.2659166157245636,0.2036333680152893,0.06228324770927429,0.1410512308715901,-0.0239520958083832,0.05854956753160345
all_462_best_model,doi,gom,doi->gom,1503,0.6200931470392548,0.7731204258150366,0.8243512974051896,0.6888069438107259,0.751728892326355,0.12650398910045624,0.34246963262557983,0.15854497253894806,0.40925925970077515,0.9301397205588823,0.8995342648037259,0.914836992681304,labse_baseline,1503,0.5914836992681304,0.7391882900864937,0.791084497671324,0.661471932223307,0.5465707778930664,0.1914970725774765,0.17077405750751495,0.13638493418693542,0.37579672038555145,0.8163672654690619,0.8968729208250167,0.8566200931470394,0.028609447771124397,0.03393213572854292,0.03326679973386559,0.02733501158741891,0.20515811443328857,0.17169557511806488,0.033462539315223694,0.11377245508982037,0.0026613439787092075,0.05821689953426468
all_462_best_model,doi,mai,doi->mai,1503,0.7225548902195609,0.8596141051230871,0.8895542248835662,0.785189036618683,0.7875060439109802,0.11741536855697632,0.35306835174560547,0.1596066653728485,0.43443769216537476,0.9447771124417831,0.9001996007984032,0.9224883566200932,labse_baseline,1503,0.7119095143047239,0.8489687292082502,0.8835662009314704,0.7751873630323749,0.6035214066505432,0.1828830987215042,0.19477017223834991,0.13452178239822388,0.4087512344121933,0.850964737192282,0.914836992681304,0.8829008649367931,0.010645375914836941,0.010645375914836941,0.0059880239520957446,0.010001673586308102,0.183984637260437,0.15829817950725555,0.025686457753181458,0.09381237524950103,-0.014637391882900808,0.03958749168330011
all_462_best_model,doi,mal,doi->mal,1503,0.7212242182302062,0.8576180971390552,0.8942115768463074,0.7842268213247204,0.7685544490814209,0.1181730404496193,0.3491736352443695,0.14933393895626068,0.4193808138370514,0.9367930805056554,0.914836992681304,0.9258150365934796,labse_baseline,1503,0.7278775781769794,0.8596141051230871,0.8982035928143712,0.7886289403052028,0.5799059271812439,0.17865993082523346,0.20865000784397125,0.12666131556034088,0.37125591933727264,0.844311377245509,0.9121756487025948,0.8782435129740519,-0.006653359946773185,-0.001996007984031878,-0.003992015968063867,-0.004402118980482372,0.188648521900177,0.14052362740039825,0.04812489449977875,0.09248170326014638,0.0026613439787092075,0.047571523619427736
all_462_best_model,doi,mni,doi->mni,1503,0.0385894876912841,0.13107119095143047,0.18163672654690619,0.11103279839149335,0.5885251760482788,0.13454490900039673,0.3412337601184845,0.17760132253170013,0.2472914159297943,0.8163672654690619,0.7538256819693946,0.7850964737192283,labse_baseline,1503,0.009314703925482368,0.041916167664670656,0.06254158349966733,0.03373985421950538,0.12825335562229156,0.14582954347133636,0.05228622630238533,0.09541969746351242,0.07596712931990623,0.5043246839654025,0.7358616101131071,0.6200931470392548,0.02927478376580173,0.08915502328675981,0.11909514304723885,0.07729294417198798,0.46027182042598724,0.28894753381609917,0.17132428660988808,0.3120425815036594,0.017964071856287456,0.16500332667997353
all_462_best_model,doi,mar,doi->mar,1503,0.803725881570193,0.9048569527611444,0.9341317365269461,0.850289875319732,0.8009510040283203,0.11086132377386093,0.3546353876590729,0.15124279260635376,0.44631561636924744,0.957418496340652,0.9254823685961411,0.9414504324683965,labse_baseline,1503,0.7884231536926147,0.8928809048569527,0.929474384564205,0.8378955127353955,0.6008635759353638,0.18470412492752075,0.2226162850856781,0.13095150887966156,0.37824729084968567,0.83166999334664,0.914836992681304,0.873253493013972,0.015302727877578248,0.011976047904191711,0.004657351962741196,0.01239436258433646,0.20008742809295654,0.13201910257339478,0.06806832551956177,0.12574850299401197,0.010645375914837052,0.06819693945442451
all_462_best_model,doi,npi,doi->npi,1503,0.8130405854956753,0.9115103127079175,0.9334664005322688,0.857835698209017,0.8049982190132141,0.11064180731773376,0.35450515151023865,0.14890797436237335,0.45049306750297546,0.9600798403193613,0.9301397205588823,0.9451097804391217,labse_baseline,1503,0.7957418496340652,0.9035262807717898,0.9321357285429142,0.8448507356258115,0.6062750816345215,0.18332166969776154,0.21938037872314453,0.12967334687709808,0.38689470291137695,0.8409846972721224,0.9188290086493679,0.8799068529607452,0.017298735861610015,0.007984031936127733,0.0013306719893546592,0.012984962583205473,0.19872313737869263,0.13512477278709412,0.06359836459159851,0.1190951430472389,0.011310711909514382,0.06520292747837653
all_462_best_model,doi,ory,doi->ory,1503,0.7890884896872921,0.9101796407185628,0.9387890884896873,0.8442442327055227,0.7955423593521118,0.10609909147024155,0.35040006041526794,0.15249964594841003,0.44514229893684387,0.9627411842980705,0.9234863606121091,0.9431137724550898,labse_baseline,1503,0.7777777777777778,0.89354624085163,0.9174983366600133,0.831094043192507,0.5989484786987305,0.17535950243473053,0.21153879165649414,0.12947052717208862,0.38740968704223633,0.854956753160346,0.9181636726546906,0.8865602129075183,0.01131071190951427,0.016633399866932796,0.021290751829673993,0.01315018951301572,0.19659388065338135,0.1388612687587738,0.057732611894607544,0.10778443113772451,0.005322687957418526,0.056553559547571464
all_462_best_model,doi,pan,doi->pan,1503,0.7904191616766467,0.9088489687292083,0.9301397205588823,0.843241714091267,0.7929369211196899,0.1155846044421196,0.3502133786678314,0.14994044601917267,0.4427235424518585,0.9454424484364604,0.9261477045908184,0.9357950765136394,labse_baseline,1503,0.780439121756487,0.9048569527611444,0.9268130405854956,0.837771855182671,0.5995483994483948,0.18257296085357666,0.20972739160060883,0.13028384745121002,0.38982100784778595,0.8483033932135728,0.9241516966067864,0.8862275449101796,0.009980039920159722,0.003992015968063867,0.003326679973386648,0.00546985890859597,0.19338852167129517,0.1404859870672226,0.05290253460407257,0.09713905522288757,0.001996007984031989,0.049567531603459725
all_462_best_model,doi,san,doi->san,1503,0.564870259481038,0.7285429141716567,0.7877578176979375,0.6421181249926676,0.731072187423706,0.1303771585226059,0.34575024247169495,0.16141077876091003,0.3853219449520111,0.9221556886227545,0.8802395209580839,0.9011976047904192,labse_baseline,1503,0.5129740518962076,0.6719893546240852,0.7431803060545575,0.592079479934585,0.48398345708847046,0.1907861977815628,0.15507112443447113,0.13122640550136566,0.32891233265399933,0.801729873586161,0.8902195608782435,0.8459747172322023,0.05189620758483038,0.056553559547571575,0.044577511643379975,0.05003864505808264,0.2470887303352356,0.19067911803722382,0.05640961229801178,0.12042581503659355,-0.009980039920159611,0.055222887558216915
all_462_best_model,doi,sat,doi->sat,1503,0.03992015968063872,0.17964071856287425,0.2275449101796407,0.15009434944840155,0.6093272566795349,0.12941792607307434,0.3427310287952423,0.1822015792131424,0.2665962278842926,0.8409846972721224,0.7677977378576181,0.8043912175648702,labse_baseline,1503,0.009314703925482368,0.04058549567531603,0.06054557551563539,0.033680618044860944,0.13396689295768738,0.14392831921577454,0.05751226097345352,0.0917973443865776,0.07645463198423386,0.5043246839654025,0.7478376580172987,0.6260811709913506,0.030605455755156354,0.13905522288755823,0.16699933466400532,0.11641373140354061,0.47536036372184753,0.2852187678217888,0.19014159590005875,0.3366600133067199,0.019960079840319334,0.17831004657351956
all_462_best_model,doi,snd,doi->snd,1503,0.6134397870924817,0.7571523619427811,0.8090485695276114,0.6809010518990722,0.7557081580162048,0.13243749737739563,0.3434397578239441,0.15898773074150085,0.41226840019226074,0.9214903526280772,0.8922155688622755,0.9068529607451763,labse_baseline,1503,0.5801729873586161,0.729208250166334,0.7797737857618097,0.6504473650233049,0.5527132749557495,0.19385714828968048,0.1734919250011444,0.1328384280204773,0.3792213499546051,0.8216899534264803,0.8995342648037259,0.8606121091151031,0.03326679973386559,0.027944111776447178,0.029274783765801726,0.030453686875767327,0.20299488306045532,0.16994783282279968,0.03304705023765564,0.09980039920159689,-0.007318695941450404,0.04624085163007319
all_462_best_model,doi,tam,doi->tam,1503,0.6526946107784432,0.7904191616766467,0.8276779773785762,0.7152796461090755,0.7379314303398132,0.13226553797721863,0.34937959909439087,0.15164557099342346,0.38855183124542236,0.9095143047238856,0.8928809048569527,0.9011976047904191,labse_baseline,1503,0.6766467065868264,0.8163672654690619,0.8589487691284099,0.7400539095759828,0.5489510893821716,0.18281181156635284,0.21314573287963867,0.1260644793510437,0.33580535650253296,0.8143712574850299,0.8982035928143712,0.8562874251497006,-0.0239520958083832,-0.02594810379241519,-0.031270791749833715,-0.024774263466907365,0.1889803409576416,0.1362338662147522,0.052746474742889404,0.0951430472388557,-0.005322687957418526,0.04491017964071853
all_462_best_model,doi,tel,doi->tel,1503,0.7445109780439122,0.8749168330006654,0.9041916167664671,0.8027384545655611,0.7833706140518188,0.1190347820520401,0.35657477378845215,0.15143844485282898,0.4267958402633667,0.9441117764471058,0.9128409846972722,0.928476380572189,labse_baseline,1503,0.7584830339321357,0.8669328010645376,0.9015302727877578,0.810973311894319,0.5922307968139648,0.18325670063495636,0.2187006175518036,0.13146552443504333,0.37353017926216125,0.8310046573519627,0.9141716566866267,0.8725881570192947,-0.013972055888223478,0.007984031936127733,0.0026613439787093185,-0.008234857328757839,0.191139817237854,0.13787415623664856,0.053265661001205444,0.11310711909514304,-0.0013306719893545482,0.055888223552894245
all_462_best_model,doi,urd,doi->urd,1503,0.8090485695276114,0.9141716566866267,0.9427811044577512,0.8578781393141679,0.8062957525253296,0.10736153274774551,0.35374701023101807,0.15138591825962067,0.4525487422943115,0.9620758483033932,0.9261477045908184,0.9441117764471059,labse_baseline,1503,0.8077178975382568,0.9088489687292083,0.9367930805056554,0.8541296142358132,0.6022721529006958,0.1808912456035614,0.22025273740291595,0.128630131483078,0.38201941549777985,0.8403193612774451,0.9208250166333999,0.8805721889554226,0.0013306719893545482,0.005322687957418415,0.005988023952095856,0.0037485250783546586,0.2040235996246338,0.1334942728281021,0.07052932679653168,0.1217564870259481,0.005322687957418526,0.06353958749168331
all_462_best_model,guj,asm,guj->asm,1503,0.9088489687292083,0.9647371922821024,0.9767132401862941,0.9362978673868071,0.8670400977134705,0.09069634974002838,0.3641311526298523,0.14919012784957886,0.5029089450836182,0.9760479041916168,0.9467731204258151,0.961410512308716,labse_baseline,1503,0.9141716566866267,0.9713905522288756,0.9813705921490352,0.9400975995131593,0.7863742113113403,0.11741742491722107,0.30905064940452576,0.1259845793247223,0.4773235619068146,0.957418496340652,0.9647371922821024,0.9610778443113772,-0.005322687957418415,-0.006653359946773185,-0.004657351962741085,-0.0037997321263522066,0.08066588640213013,0.05508050322532654,0.02558538317680359,0.018629407850964785,-0.017964071856287345,0.00033266799733877583
all_462_best_model,guj,ben,guj->ben,1503,0.9414504324683965,0.9800399201596807,0.9880239520958084,0.958595519473932,0.8914992213249207,0.08359009027481079,0.36820223927497864,0.14945849776268005,0.523296982049942,0.9833666001330672,0.9567531603459747,0.9700598802395209,labse_baseline,1503,0.9514304723885563,0.9853626081170991,0.9920159680638723,0.9672529860428474,0.8655688166618347,0.09320464730262756,0.38687852025032043,0.11946458369493484,0.4786902964115143,0.9753825681969395,0.9634065202927479,0.9693945442448437,-0.009980039920159722,-0.005322687957418415,-0.003992015968063867,-0.008657466568915417,0.025930404663085938,-0.018676280975341797,0.044606685638427734,0.007984031936127733,-0.006653359946773185,0.0006653359946772186
all_462_best_model,guj,brx,guj->brx,1503,0.32934131736526945,0.48303393213572854,0.562874251497006,0.408719039113054,0.6522080302238464,0.12212970107793808,0.32660165429115295,0.15905609726905823,0.3256063759326935,0.9021956087824351,0.844311377245509,0.873253493013972,labse_baseline,1503,0.1330671989354624,0.22488356620093147,0.2661343978709248,0.18182079552227456,0.22917982935905457,0.16878946125507355,0.08313071727752686,0.1024070531129837,0.1460491120815277,0.6200931470392548,0.7964071856287425,0.7082501663339986,0.19627411842980705,0.25815036593479707,0.2967398536260812,0.22689824359077945,0.42302820086479187,0.2434709370136261,0.17955726385116577,0.2821024617431803,0.04790419161676651,0.16500332667997342
all_462_best_model,guj,doi,guj->doi,1503,0.7937458416500333,0.9035262807717898,0.9281437125748503,0.8460493080787352,0.8020890355110168,0.11237215995788574,0.3525564968585968,0.15474683046340942,0.44953253865242004,0.9454424484364604,0.9228210246174318,0.9341317365269461,labse_baseline,1503,0.6560212907518297,0.7890884896872921,0.8256819693945442,0.7190915850211917,0.5938915014266968,0.18464717268943787,0.21978513896465302,0.13477008044719696,0.37410636246204376,0.8343313373253493,0.9155023286759814,0.8749168330006654,0.13772455089820357,0.1144377910844977,0.1024617431803061,0.1269577230575435,0.20819753408432007,0.1327713578939438,0.07542617619037628,0.11111111111111116,0.007318695941450404,0.05921490352628078
all_462_best_model,guj,hin,guj->hin,1503,0.9434464404524284,0.9780439121756487,0.9840319361277445,0.9601686018911838,0.8978685140609741,0.08344125002622604,0.37065112590789795,0.14950968325138092,0.5272173881530762,0.9827012641383899,0.957418496340652,0.9700598802395209,labse_baseline,1503,0.9534264803725881,0.9880239520958084,0.9920159680638723,0.9696577787292994,0.8742985129356384,0.09431955963373184,0.41306233406066895,0.11434771865606308,0.4612361788749695,0.9693945442448436,0.9673985362608117,0.9683965402528276,-0.009980039920159722,-0.009980039920159722,-0.007984031936127733,-0.009489176838115565,0.023570001125335693,-0.042411208152770996,0.06598120927810669,0.01330671989354626,-0.009980039920159722,0.001663339986693324
all_462_best_model,guj,kan,guj->kan,1503,0.8489687292082502,0.927478376580173,0.9447771124417831,0.8871566085082493,0.8336042761802673,0.10989870131015778,0.36360758543014526,0.15029805898666382,0.46999669075012207,0.9614105123087159,0.9341317365269461,0.9477711244178311,labse_baseline,1503,0.8396540252827678,0.9214903526280772,0.9387890884896873,0.879316814864544,0.7505074739456177,0.1490815281867981,0.3235859274864197,0.13370375335216522,0.426921546459198,0.9161676646706587,0.9394544244843646,0.9278110445775116,0.009314703925482393,0.0059880239520957446,0.0059880239520957446,0.00783979364370524,0.08309680223464966,0.040021657943725586,0.04307514429092407,0.04524284763805719,-0.005322687957418415,0.019960079840319445
all_462_best_model,guj,kas,guj->kas,1503,0.48902195608782434,0.6320691949434465,0.7059214903526281,0.5634751200906573,0.6972835063934326,0.12678262591362,0.34085920453071594,0.15992461144924164,0.3564243018627167,0.9155023286759814,0.8589487691284099,0.8872255489021956,labse_baseline,1503,0.3286759813705922,0.46773120425815035,0.5176314038589488,0.39596809747093115,0.34537652134895325,0.20756663382053375,0.1024438664317131,0.1263982355594635,0.24293265491724014,0.6959414504324684,0.8290086493679308,0.7624750499001995,0.16034597471723216,0.16433799068529614,0.1882900864936793,0.1675070226197261,0.35190698504447937,0.23841533809900284,0.11349164694547653,0.219560878243513,0.029940119760479056,0.12475049900199608
all_462_best_model,guj,gom,guj->gom,1503,0.7677977378576181,0.8815701929474384,0.9141716566866267,0.8192300868660419,0.783786416053772,0.11463210731744766,0.347897469997406,0.15220418572425842,0.43588894605636597,0.9514304723885563,0.9214903526280772,0.9364604125083167,labse_baseline,1503,0.6506986027944112,0.7711244178310046,0.8110445775116434,0.7091831275307814,0.5827683210372925,0.18946625292301178,0.20633913576602936,0.1443977653980255,0.3764291852712631,0.8356620093147039,0.8982035928143712,0.8669328010645376,0.1170991350632069,0.11044577511643383,0.10312707917498332,0.11004695933526054,0.2010180950164795,0.14155833423137665,0.059459760785102844,0.11576846307385236,0.02328675981370598,0.06952761144377906
all_462_best_model,guj,mai,guj->mai,1503,0.8436460412508316,0.9308050565535595,0.9514304723885563,0.8833505353932584,0.8179129362106323,0.10180173069238663,0.3591870069503784,0.1550866812467575,0.4587259292602539,0.9680638722554891,0.9288090485695276,0.9484364604125084,labse_baseline,1503,0.7950765136393879,0.8995342648037259,0.9288090485695276,0.8433660253147863,0.6721198558807373,0.1520700454711914,0.27000051736831665,0.13238267600536346,0.40211933851242065,0.8908848968729208,0.9228210246174318,0.9068529607451763,0.04856952761144373,0.031270791749833604,0.022621423819028652,0.039984510078472035,0.14579308032989502,0.08918648958206177,0.05660659074783325,0.07717897538256824,0.005988023952095856,0.0415834996673321
all_462_best_model,guj,mal,guj->mal,1503,0.895542248835662,0.9580838323353293,0.9727212242182302,0.9244152969066133,0.8561252355575562,0.09627243876457214,0.36471498012542725,0.1496581882238388,0.4914102554321289,0.9693945442448436,0.9454424484364604,0.957418496340652,labse_baseline,1503,0.9141716566866267,0.9700598802395209,0.9773785761809713,0.939122316849919,0.8135159015655518,0.11319395154714584,0.3553301990032196,0.1212894544005394,0.45818570256233215,0.9520958083832335,0.957418496340652,0.9547571523619427,-0.018629407850964674,-0.0119760479041916,-0.004657351962741196,-0.0147070199433057,0.042609333992004395,0.009384781122207642,0.03322455286979675,0.017298735861610126,-0.0119760479041916,0.0026613439787093185
all_462_best_model,guj,mni,guj->mni,1503,0.03127079174983367,0.13506320691949433,0.1763140385894877,0.10692171571661428,0.5754387378692627,0.12314608693122864,0.345070481300354,0.17302413284778595,0.2303682565689087,0.823020625415835,0.7498336660013307,0.7864271457085829,labse_baseline,1503,0.0053226879574184965,0.02927478376580173,0.04524284763805722,0.0256943061502172,0.056770846247673035,0.1301606297492981,0.003484027925878763,0.08766162395477295,0.05328681832179427,0.47305389221556887,0.6613439787092482,0.5671989354624085,0.02594810379241517,0.1057884231536926,0.13107119095143047,0.08122740956639708,0.5186678916215897,0.34158645337447524,0.17708143824711442,0.3499667332002661,0.08848968729208251,0.21922821024617434
all_462_best_model,guj,mar,guj->mar,1503,0.9427811044577512,0.980705256154358,0.9873586161011311,0.9587470519556605,0.8991294503211975,0.08050955832004547,0.3700639605522156,0.1495770812034607,0.5290654897689819,0.9846972721224219,0.9547571523619428,0.9697272122421823,labse_baseline,1503,0.9527611443779108,0.9906852960745176,0.9933466400532269,0.9686454256188657,0.8756943345069885,0.08959347754716873,0.3917098939418793,0.11712601035833359,0.48398444056510925,0.9780439121756487,0.9700598802395209,0.9740518962075848,-0.009980039920159611,-0.009980039920159611,-0.005988023952095856,-0.009898373663205229,0.023435115814208984,-0.021645933389663696,0.04508104920387268,0.006653359946773185,-0.015302727877578137,-0.0043246839654025315
all_462_best_model,guj,npi,guj->npi,1503,0.9500998003992016,0.9833666001330672,0.9900199600798403,0.9669404498689705,0.9030038118362427,0.07812341302633286,0.3700173795223236,0.1476404219865799,0.5329864323139191,0.9840319361277445,0.959414504324684,0.9717232202262143,labse_baseline,1503,0.9567531603459747,0.9880239520958084,0.9933466400532269,0.9720454687648635,0.8799601197242737,0.08813828229904175,0.3914477825164795,0.11798221617937088,0.4885123372077942,0.9800399201596807,0.9720558882235529,0.9760479041916168,-0.006653359946773074,-0.004657351962741196,-0.003326679973386648,-0.005105018895892988,0.023043692111968994,-0.021430402994155884,0.04447409510612488,0.003992015968063867,-0.01264138389886893,-0.0043246839654025315
all_462_best_model,guj,ory,guj->ory,1503,0.9301397205588823,0.9727212242182302,0.978709248170326,0.9501593022462874,0.8844741582870483,0.08717620372772217,0.3643147945404053,0.15020908415317535,0.5201593637466431,0.978709248170326,0.9547571523619428,0.9667332002661344,labse_baseline,1503,0.9334664005322688,0.9760479041916168,0.9846972721224219,0.9548177129632978,0.8462585210800171,0.10456036776304245,0.3650234043598175,0.11982670426368713,0.4812351167201996,0.9580838323353293,0.9673985362608117,0.9627411842980705,-0.003326679973386537,-0.003326679973386648,-0.005988023952095856,-0.004658410717010342,0.03821563720703125,-0.0007086098194122314,0.03892424702644348,0.020625415834996663,-0.01264138389886893,0.003992015968063867
all_462_best_model,guj,pan,guj->pan,1503,0.9268130405854956,0.9720558882235529,0.9820359281437125,0.9498573497652656,0.8791438937187195,0.09204646199941635,0.3638162314891815,0.14873911440372467,0.515327662229538,0.9733865602129075,0.9527611443779108,0.9630738522954092,labse_baseline,1503,0.9467731204258151,0.9773785761809713,0.9860279441117764,0.9631580016383909,0.8472660779953003,0.10814494639635086,0.37076056003570557,0.12103808671236038,0.4765055179595947,0.9627411842980705,0.9654025282767797,0.9640718562874251,-0.019960079840319445,-0.005322687957418415,-0.003992015968063867,-0.013300651873125346,0.03187781572341919,-0.006944328546524048,0.03882214426994324,0.010645375914836941,-0.01264138389886893,-0.0009980039920158834
all_462_best_model,guj,san,guj->san,1503,0.7272122421823021,0.8642714570858283,0.9048569527611444,0.789259791035598,0.7658091187477112,0.1129756048321724,0.3518473207950592,0.15552228689193726,0.413961797952652,0.9494344644045243,0.9101796407185628,0.9298070525615436,labse_baseline,1503,0.5322687957418496,0.6939454424484365,0.7531603459747173,0.6098219578645737,0.509768009185791,0.1808355748653412,0.18838021159172058,0.13075633347034454,0.32138779759407043,0.8083832335329342,0.89354624085163,0.8509647371922822,0.19494344644045247,0.17032601463739183,0.15169660678642716,0.17943783317102424,0.25604110956192017,0.16346710920333862,0.09257400035858154,0.1410512308715901,0.016633399866932796,0.07884231536926145
all_462_best_model,guj,sat,guj->sat,1503,0.034597471723220224,0.15568862275449102,0.21224218230206254,0.14240422685004578,0.5870315432548523,0.12615440785884857,0.34380409121513367,0.17545831203460693,0.24322745203971863,0.8396540252827678,0.7544910179640718,0.7970725216234198,labse_baseline,1503,0.007318695941450432,0.024617431803060547,0.03792415169660679,0.02367739436787134,0.058222509920597076,0.12506546080112457,0.0072557940147817135,0.07901645451784134,0.05096671590581536,0.4517631403858949,0.677977378576181,0.564870259481038,0.027278775781769793,0.13107119095143047,0.17431803060545575,0.11872683248217444,0.5288090333342552,0.33654829720035195,0.19226073613390326,0.3878908848968729,0.0765136393878908,0.23220226214238182
all_462_best_model,guj,snd,guj->snd,1503,0.6986027944111777,0.8310046573519627,0.8749168330006654,0.761215399813563,0.7580316066741943,0.11999649554491043,0.34794437885284424,0.15243741869926453,0.4100872278213501,0.9367930805056554,0.906187624750499,0.9214903526280771,labse_baseline,1503,0.4916833000665336,0.6400532268795742,0.6906187624750499,0.5642338773426508,0.4938579201698303,0.19377540051937103,0.18130119144916534,0.13325025141239166,0.312556728720665,0.7791084497671324,0.8815701929474384,0.8303393213572854,0.20691949434464407,0.1909514304723885,0.18429807052561542,0.19698152247091216,0.264173686504364,0.1666431874036789,0.09753049910068512,0.1576846307385229,0.02461743180306053,0.09115103127079172
all_462_best_model,guj,tam,guj->tam,1503,0.8290086493679308,0.9088489687292083,0.9234863606121091,0.8667979804527158,0.8203270435333252,0.11510487645864487,0.3654724657535553,0.14976942539215088,0.4548545777797699,0.9474384564204924,0.9314703925482368,0.9394544244843646,labse_baseline,1503,0.8695941450432468,0.9334664005322688,0.9474384564204924,0.9001489346882876,0.7816457152366638,0.12624754011631012,0.37192827463150024,0.11823557317256927,0.4097174406051636,0.9308050565535595,0.9500998003992016,0.9404524284763806,-0.040585495675316,-0.02461743180306053,-0.02395209580838331,-0.03335095423557177,0.03868132829666138,-0.006455808877944946,0.04513713717460632,0.016633399866932908,-0.018629407850964785,-0.0009980039920159944
